,cid,status,user_name,movie_code,votes,rate_stars,date,content,add_time,customer
90,1349468856,1,路西法尔,4920389,71,4,2018-03-30 13:10:22,我知道我们都在逃避，消费主义只能加速世界的毁灭，连我也是购买了两个半小时的遗忘，将这个恶心的世界关在电影院门外。当一辈子氪金肥宅还是十秒钟的高达，这是一个问题。,2018-09-21 15:04:20.689274,0
91,1350886469,1,乔纳森,4920389,74,2,2018-04-01 19:31:55,对不起。一点都不喜欢。,2018-09-21 15:04:20.694917,0
92,1343376129,1,820923,4920389,94,5,2018-03-30 17:09:44,斯皮尔伯格用这个电影告诉你，你大爷还是你大爷,2018-09-21 15:04:20.700205,0
93,1350307591,1,慕容复,4920389,70,5,2018-03-31 21:24:09,说真的，上一次让我如此激动的看一部电影还是中学时第一次去电影院看《魔戒2》，看完本片我的愿望只有两个：VR的游戏世界快快到来，以及那个VR时代最后胜利的公司不是某热衷于搞黄金会员的游戏公司。,2018-09-21 15:04:20.704837,1
94,1348578851,1,内陆飞鱼,4920389,94,5,2018-03-28 16:22:11,哇，斯大爷商业片强势回归，电影中的游戏彩蛋真是让人惊喜连连。一边看一边在找彩蛋，到最后根本找不过来了，实在太多了！片中每一帧都可以抠挖出不少经典游戏的元素，《街霸》、《我的世界》、《质量效应》，甚至还看到了《守望先锋》，每看到一个熟悉的游戏角色都不禁会心一笑，相当有趣的观影体验。,2018-09-21 15:04:20.709205,1
95,1351848736,1,桃花石上书生,4920389,62,2,2018-04-03 14:52:34,看完觉得智商都下降了。而且看的IMax眼睛特别累,2018-09-21 15:04:20.714510,1
96,1348586381,1,隔壁山田,4920389,81,5,2018-03-28 16:41:02,“变身高达形态”我爆哭！但也没看到斯派克的小飞机啊？,2018-09-21 15:04:20.719428,1
97,1349796705,1,梅山君,4920389,87,5,2018-03-30 23:55:17,现在的人普遍认为，游戏只是躲避现实的一种方法。但我觉得第一个发明游戏的人，却是为了更好的地享受快乐。电影太好看了，各种彩蛋，游戏迷，电影迷，乐迷全部都欢呼起来，就为了享受这些欢乐！！！,2018-09-21 15:04:20.723627,1
98,1355088979,1,汝就做吾的犬吧,4920389,38,1,2018-04-08 17:40:11,垃圾氪金网游，死了全部清零，肯花钱就可以团灭一个服务器的道具系统，进入恐怖片的副本完全没有年龄限制，公共场所可以无限制PVP，傻逼一样的肉体反馈，傻逼一样的排行榜系统，这种狗屎一样的游戏居然还有那么多人玩？拿点廉价的彩蛋放到电影里就觉得可以引起小众共鸣？对不起老子他妈才不吃你这套！,2018-09-21 15:04:21.406264,1
99,1350169362,1,芦哲峰,4920389,65,3,2018-03-31 17:37:02,打游戏打成了人生赢家，钞票堆成堆，抱得美人归。推荐给国内各大戒网瘾学校观赏，尤其是电击狂人杨永信同志。,2018-09-21 15:04:21.446586,1
100,1349300530,1,焚紙樓,4920389,65,3,2018-03-30 00:44:14,觀影全程不停的在五種情緒間打轉：其一，想起了我曾經如何期待當年的《復仇者聯盟1》；其二，想起了我如何期待今年的NS《任天堂大亂鬥》；其三，想起了我曾經認為過去的電影裡應該有什麼；其四，想起了我如何預期未來的電影將會是什麼；其五，Steven Spielberg他媽的就是宇宙的主宰！,2018-09-21 15:04:21.457630,1
101,1356277862,1,叶纸君,4920389,60,5,2018-04-10 22:47:26,第一次和喜欢的人一起看电影,2018-09-21 15:04:21.469043,0
102,906149012,1,徐若风,4920389,55,4,2018-03-29 22:35:44,4.5 靠“借力”，把惊喜叠加到了最后。不过，还是那个不俗套不斯皮尔伯格啊。流行文化各种迷影梗、游戏梗乱入给人一种热爱感，里面的情感就算程式也相当打动。某种意义上很像游戏世界里的《潘神的迷宫》，反抗现实与暗色童话的结构交织在迷恋与谜语之中。,2018-09-21 15:04:21.479823,1
103,1345971761,1,女神的秋裤,4920389,72,5,2018-03-30 21:40:39,2018第一部满分！看到热泪盈眶傻逼只有我一个吗？影史彩蛋最多电影，只有斯皮尔伯格能拍出，抛除彩蛋，电影本身足够热血和感人，能在电影院看到《闪灵》《钢铁巨人》《甲壳虫汁》的激动，游戏中最纯粹的执着，那些超越自我和生命的追求，让人知道你是为什么而活着。I am a dreamer…,2018-09-21 15:04:21.491968,1
104,1351247954,1,Ent,4920389,61,3,2018-04-02 11:26:40,试图讲的道理和实际的剧情还是有无法挽回的矛盾，大概因为原作实在是太差了？（,2018-09-21 15:04:21.504358,1
105,1350150050,1,阿巴厮,4920389,66,3,2018-03-31 17:02:53,不是影迷，也不打游戏，就随便看看了，什么love什么friendship的，没啥感觉。,2018-09-21 15:04:21.515644,1
106,1349800699,1,泉の向日葵,4920389,66,3,2018-03-31 00:01:16,吹导演创造力和怀旧情怀的醒醒吧，这压根就是照搬原著小说《玩家一号》哇，只能算是还原度高+视效突出罢了。和原著一样都是游戏死宅意淫出的理想人生，本质和种田爽文没差，不过这里的致胜钥匙是对游戏开发者了解多深。反派设定还不如原著吸引人，大老板就是个愚蠢的弱鸡。最开心的部分就是《闪灵》,2018-09-21 15:04:21.526677,0
107,1348273787,1,汽车大师,4920389,66,5,2018-03-27 22:31:30,穿着Buckaroo Banzai去Blue Monday夜店把妹，我湿了；钢琴连音下泽米基斯魔方倒转一分钟，我醉了；等到某部不该被剧透的电影出来，我真心跪了,2018-09-21 15:04:21.539672,1
108,1367170882,1,九只苍蝇撞墙,4920389,37,1,2018-05-02 02:38:55,一部针对米国老农制作好让他们的智商始终保持为零的电影。美式资本主义也是以在人民群众中弘扬愚蠢来维系统治的。,2018-09-21 15:04:21.552742,1
109,896646917,1,国王KING,4920389,66,5,2018-03-31 21:39:19,Thanks play my game.听到这句话已经热泪盈眶，这就是游戏的意义啊。,2018-09-21 15:04:21.565613,0
110,1350141766,1,荔枝超人,4920389,41,3,2018-03-31 16:48:28,"史匹堡先生七老八十了还会这样开拓新的生意，讨好一众影迷宅和电玩细路，这很好。BTW, Fucking Chucky, hum?!",2018-09-21 15:04:21.573238,0
111,1349938444,1,keke,4920389,86,5,2018-03-31 10:10:16,看片花还想这什么三流电影骗小孩儿的吧，看完感觉回到了小时候看完侏罗纪公园人工智能—特别开心。那种小朋友看了电影，懂得了一点道理，体会了一点成熟的情感，觉得自己又长大了点，却也并没有被这些拖累不能够专心享受情节的累赘感。别人导演都是只会一两种类型片，看看我们学院派顶尖大导演，通杀！,2018-09-21 15:04:21.578881,1
112,1349789425,1,小岩井,4920389,65,5,2018-03-30 23:44:41,看完马上想看第二遍，斯皮尔伯格的少年心不死，玩得尽兴看得舒畅淋漓。各种梗玩得飞起，会心一笑之外也会对沉迷游戏的未来产生一些警惕。虚拟的世界再有趣，也不能放弃真实世界的勇敢争取。,2018-09-21 15:04:21.584642,1
113,1349333723,1,阿基米德,4920389,87,2,2018-03-30 03:38:16,"看的很嗨，感觉很酷，特效很好，迷影很多。
很多设定非常潦草，游戏内外都是。科幻感很差，内核是青春冒险海贼王式的情感电影。游漫影联动，那是小时候，集卡剪漫画书时候的梦想，今天实现了。真正的造梦。但同时做为电影，则是“西餐乱炖”和“美式佛跳墙”。
喜欢开场赛车和《闪灵》。",2018-09-21 15:04:21.589225,1
114,1351020907,1,荔枝白羊悅,4920389,26,5,2018-04-01 22:46:26,人物很立体，绿洲部分真的很棒，最后还提了不逃避，整个立意也不会搞得很沉重。虚拟世界和现实世界我们都不可避免会面临选择和困境，最后馆长那里很喜欢，他就算离开也为他开了一个档案馆啊！韦德每次不到最后一刻不杀手锏好酷，无论是魔方还是最后那个能量毁灭球！,2018-09-21 15:04:21.593933,1
115,1343994162,1,二十二岛主,4920389,40,5,2018-03-19 16:45:48,看到热泪盈眶，一部真正为影迷准备的电影，《闪灵》《金刚》《侏罗纪公园》《鬼娃回魂》《哥斯拉》《高达》各种玩梗，虚拟与现实两条线交错进行各有千秋。主题也很多样化，不仅仅是珍惜身边人、对于科技的反思等，更有对于“彩蛋始祖”的真诚致敬，斯皮尔伯格永远是最会造梦的导演。,2018-09-21 15:04:21.599193,1
116,1349772216,1,张大水,4920389,48,4,2018-03-30 23:20:11,影迷梗像电影中金币一样哗哗啦啦往外掉，想接都接不住。,2018-09-21 15:04:21.603686,1
117,1349677942,1,怪房客,4920389,66,5,2018-03-30 21:09:20,全世界的影迷和游戏宅看了都会高潮吧，《闪灵》那一段看的我头皮发麻，最后馆长那枚硬币加一条命影院里人声沸腾......,2018-09-21 15:04:21.608576,1
118,1347639962,1,虎哥,4920389,62,3,2018-03-26 17:00:08,闪灵那段牛逼 但对我这种从来不玩游戏的人群太不友好了 rosebud这个梗会不会刻意了点,2018-09-21 15:04:22.669248,1
119,1347709820,1,Ada Wang,4920389,45,5,2018-03-31 01:24:31,看看人家！为了游戏放弃101开出的5000万，居然自己还可以在游戏结局和现实泡到了妹子走上人生巅峰！！！然后每周有两天不让任何人上游戏，自己窝豪宅里和妹子啃嘴，还恬不知耻地说希望每个人享受现实。你们玩绝地求生的菜鸟玩家信吗？我是不信！最后，和老爷一起爬雪山游戏啥时候出？我要玩！,2018-09-21 15:04:22.746355,0
120,1350266635,1,fateface,4920389,49,5,2018-03-31 20:23:12,准确把握了时代的脉搏！没有一句废话，很温馨的世界观，连坏人都坏得有一丝温柔。,2018-09-21 15:04:22.753887,1
121,1353202003,1,杨迪,4920389,40,5,2018-04-05 21:22:49,巨好看！！！特别喜欢，又想继续玩各种游戏啦。,2018-09-21 15:04:22.759073,1
122,1350198442,1,LeungChanXXX,4920389,49,4,2018-03-31 18:28:53,《闪灵》那段我要炸了,2018-09-21 15:04:22.763635,1
123,1349836722,1,怀璧不予,4920389,45,5,2018-03-31 01:03:15,在我看来，这并不是科幻片，而是即将发生的近未来。到那时候，在每个人苛守的社会身份之下，都会有一份VR所赋予的“诸行皆可”的自由，借此短暂挣脱现实的牢笼。如果真到了2045年，你看到一个年过半百的老家伙，带着VR眼镜在公园晨练，老脸上露出一丝中二病的笑容，那多半是我了。,2018-09-21 15:04:22.768629,0
124,1350878038,1,末摘花,4920389,68,4,2018-04-01 19:16:53,"没想到斯皮尔伯格脑洞大开，各个经典的科幻英雄人物都有出现，比较嗨皮，喜欢女主这个角色,漂亮又有个性",2018-09-21 15:04:22.772893,1
125,1349547817,1,mansion,4920389,68,1,2018-03-30 16:16:04,我还是能理解给高分的各位，看到哥斯拉和高达出现在银幕我也激动了一下下。然而剪掉这些情怀整部电影就是piece of shit。剧情漏洞人物塑造就是一个灾难，Spielberg最终也成为了陈凯歌这样制造华丽垃圾的导演。,2018-09-21 15:04:22.778255,1
126,1346008964,1,NigelD,4920389,57,2,2018-03-31 20:09:07,meh，我算是那种能会心懂一半彩蛋的人。影片本身就像一个线索和线索的咬合游戏，但实在太没说服力了以及太cliché。不过是另一部元素拼接、亚文化混搭出来的产品罢了。可能有人说只谈梗显得目光狭隘，可这部电影剔除梗之后还剩下些什么？（ps：Abed要是看这部电影一定会高潮）,2018-09-21 15:04:22.783226,1
127,1349938028,1,拿卡利,4920389,75,5,2018-03-31 10:09:00,反派游戏角色居然是超人脸，简直了！,2018-09-21 15:04:22.787434,1
128,1348268219,1,嘟嘟熊之父,4920389,51,4,2018-03-27 22:21:05,有生之年能不能等到斯皮尔伯格拍一部漫威？！,2018-09-21 15:04:22.792348,1
129,1349398135,1,舌在足矣,4920389,39,5,2018-03-30 10:14:40,40多年过去了，史匹堡又一次证明了自己依然是那个最懂teenager的导演。我想这部片不仅圆了那些受这些流行文化所影响的几代观众的梦，更圆了这样一个库布里克脑残粉导演的梦。什么是造梦机器，什么是娱乐，什么是blockbuster，you’re looking at it!,2018-09-21 15:04:22.798133,1
130,1349093605,1,食菠萝,4920389,72,3,2018-03-29 17:40:47,價值觀非常平庸⋯⋯其實貝克街的亡靈比較好看⋯⋯,2018-09-21 15:04:22.801963,1
131,1349517347,1,基瑞尔,4920389,42,5,2018-03-30 15:10:17,想起了1973年时上映的《西部世界》，娱乐工业用了将近40年才真正找到和发掘了它的价值；那么这部电影，在若干年后也一定会被同样的方式记住吧（这段话真的是在看完特别激动的情况写下的）。彩蛋部的工作太好玩，不禁想象一下要是把这辈子看过的电视剧设计成游戏有多好。,2018-09-21 15:04:22.806541,1
132,1350076450,1,贺朝,4920389,22,5,2018-03-31 22:42:48,超级棒！！！我看的那场气氛好到爆，大家都很懂梗，真的是处处彩蛋，印象超深的就是闪灵和高达，高达出来的时候大家都变得超燃！！！虽然有bug，但仍是很好看很合格的商业片！！！每个人物都很讨喜，反倒是男女主没有戳我的点，想二刷的电影，值得去电影院看，特效超棒,2018-09-21 15:04:22.811744,1
133,1350363607,1,Keisuke,4920389,30,5,2018-03-31 22:32:02,多么简单的勇士闯关故事主线，然而这里的勇士最终目的不是打败魔王，而是要走出游戏回归现实。电影真的是圆梦工程，虽然我不是什么资深游戏玩家，但电影画面完全实现我对游戏所具备的最惊险刺激且酷炫体验的幻想。,2018-09-21 15:04:22.816530,1
134,1355768399,1,魏小河,4920389,32,4,2018-04-09 22:35:00,"长久以来，迷影，动漫，游戏，都是小众，一代一代的年轻人，在这里花费时间，付出感情，终于，这一次，斯皮尔伯格跑来告诉你：“我懂你”、“谢谢你玩了我的游戏”。



这一句话，安慰了多少人，肯定了多少人啊。



这简直是情书了。难怪有人甚至会落泪。",2018-09-21 15:04:22.821369,1
135,1350513677,1,常言道,4920389,21,4,2018-04-01 02:35:31,金属感与科技感爆棚，玩游戏的应该都喜欢，酷´_>`,2018-09-21 15:04:22.826034,1
136,1350476486,1,美神经,4920389,20,4,2018-04-01 00:52:07,影片还是比较吸睛的，特效也还不错,2018-09-21 15:04:22.831315,1
137,1350187643,1,羽川翼,4920389,23,5,2018-03-31 18:09:12,太燃啦！加一条命的时候全场鼓掌！太喜欢最后的团战了，少年漫画式的组队，每一个人都发挥到了极限。不做功课也没有关系，一样看的很爽！,2018-09-21 15:04:23.927559,1
138,1348319240,1,科林,4920389,44,4,2018-03-27 23:46:05,打电动我最得意~阿凡达、闪灵、侏罗纪公园、金刚、哥斯拉、钢铁巨人、异形、鬼娃回魂、超人、早餐俱乐部…高达一鸣惊人快刀斩麻！娱乐产业大杂烩、流行文化致敬史。只不过消遣娱乐？单就公民凯恩的玫瑰花蕾就蹭蹭蹭提升档次，更别提虚拟现实的预言思考。片尾没彩蛋又如何？片中数不胜数的彩蛋溢到你吐,2018-09-21 15:04:23.955959,1
139,1349662324,1,螃蟹|MMCDD,4920389,46,5,2018-03-30 20:39:49,不玩游戏的人估计要错过一大堆reference,2018-09-21 15:04:23.962608,1
140,1349331376,1,掉线,4920389,35,4,2018-03-30 03:12:50,【B-】运镜最接近游戏cg动画的真人大片了，各种夸张的推拉转和繁杂的画面调度，要是放在别的电影会有用力过猛之感，但得益于设定，在本片中只会酷炫到爆炸。可惜的是能表达出一些思考的剧本还是被老斯拍成了睡前故事，幻想天马行空的让人无比享受，可一旦落到现实，就变得槽点重重。,2018-09-21 15:04:23.967667,1
141,1041250054,1,YthguaN,4920389,59,5,2018-03-19 13:20:14,游戏/电影迷的盛大狂欢！各种彩蛋梗应接不暇 史上最令人激动的极客面基 看完流下了激动的姨妈,2018-09-21 15:04:23.971900,1
142,1350877169,1,大赏考切侓即,4920389,33,5,2018-04-01 19:15:17,好好看啊！哈利迪太孤独了，他做了那么多努力就是为了和我们交朋友，让我们了解他.....,2018-09-21 15:04:23.976111,1
143,1350650401,1,Sismidnopin,4920389,60,2,2018-04-01 12:09:54,斯皮爾伯格，一潭死水。,2018-09-21 15:04:23.980339,1
144,1351448903,1,安德烈大叔,4920389,33,5,2018-04-02 19:07:41,整部电影就是一个巨大的彩蛋，密集致敬八九十年代的新世代亚文化，更了不起的是斯皮尔伯格本身在这波浪潮中便是旗手，七旬老翁有此等创作力和把控力，这一切或许都来源于他永远不变的童心，他仍然是本世纪最伟大的导演之一。感谢你让我看这样的电影，看你的电影时我永远是个孩子。,2018-09-21 15:04:23.984413,1
145,1344007700,1,武侠小王子,4920389,38,5,2018-03-30 17:05:27,你们不知道作为20年的怪兽迷，看到机械哥斯拉出场那一刻是有多兴奋。,2018-09-21 15:04:23.988937,1
146,1350244392,1,心生,4920389,23,4,2018-03-31 19:48:01,四星半。很明确，影片就是要用强烈的视觉冲击，爆炸式的画面信息流，让你high让你爽。知道它到处安插梗/彩蛋，所以各种专注，但我是有点眼花缭乱，自认一遍看不全，有时间二刷。最后说真的，同款游戏可以开发起来了不，想玩儿。,2018-09-21 15:04:23.993592,1
147,1349197215,1,京客隆小丸子,4920389,41,5,2018-03-29 21:45:48,炸裂，感人。最后太感人了，任何一种游戏玩家都要去看！,2018-09-21 15:04:23.998353,1
148,1350115700,1,林妖,4920389,18,4,2018-03-31 16:03:40,player one也是很复古的游戏名啊。电影的特效真的很燃。,2018-09-21 15:04:24.003382,1
149,1349207454,1,易老邪,4920389,32,3,2018-04-01 09:59:22,彩蛋接连不断，情怀泛滥成灾。,2018-09-21 15:04:24.007459,1
150,1349858945,1,范克里夫大尉,4920389,33,5,2018-03-31 02:07:40,没说的。杀！爆！燃！要赶紧二刷！！！！！！！！！,2018-09-21 15:04:24.015919,1
151,1356417618,1,Gawiel,4920389,20,2,2018-04-11 09:16:25,空有虚拟世界的设定，实则价值观还是很保守，现实世界既然如此空虚破败为什么还有形而上的优越性？设定的“情怀”看来反而creepy，一个将自己的经历构建成世界的创造者，一个为了游戏线索而穷尽他的记忆和“流行文化”的玩家世界，可能反而对我们的世界更有讽喻意义。,2018-09-21 15:04:24.021349,1
152,1349677985,1,玉笔书生,4920389,43,5,2018-03-30 21:09:24,给五星是因为满分只有五星,2018-09-21 15:04:24.026224,1
153,1346131946,1,把噗,4920389,31,5,2018-03-30 20:45:20,漫威哭瞎在厕所。,2018-09-21 15:04:24.030659,1
154,1349505226,1,求学镜,4920389,46,3,2018-03-30 14:40:02,准确地启动了nostalgia机制：游戏、电影、音乐爱好者可以各取所需，击中受众痛点，拍得太聪明。闯不出好莱坞叙事框架还是不愿闯出（或者懒得），不必深究，也许导演就是玩家之一。但是，最想看到的对仿真实的冷思考却一直缺席，reality is the only real，然后呢？电影的想象力飞得太高却没落地。,2018-09-21 15:04:24.035871,1
155,1350783020,1,托尼·王大拿,4920389,28,4,2018-04-01 16:21:20,能拍出这部电影的人的确寥寥无几，倒不是有多难拍，而是各类版权也只有史匹堡这种大拿搞得掂，但融汇了这么多经典符号，其本质上却和当下大量娱乐产品别无二致，所有的元素仅仅是用来展示而缺乏有新意的重组，看不见当年新好莱坞小子们的锐气；当然看梗还是很愉快的，最后一关雅达利居然不玩E.T.啊哈,2018-09-21 15:04:24.040288,1
156,1351396773,1,皮革业,4920389,19,4,2018-04-02 17:01:27,“谢谢你们看我的电影”，说到底，史匹堡还是大导演，不是伟大的导演。另外建议环球影城从华纳手里买下《闪灵》授权，设为长期游艺项目。,2018-09-21 15:04:24.944508,1
157,1350222394,1,玄辂,4920389,34,4,2018-03-31 19:10:14,人家在电影里埋彩蛋，史匹堡在彩蛋里埋电影,2018-09-21 15:04:25.054996,1
158,1349278838,1,汪金卫,4920389,33,5,2018-03-29 23:59:10,极度视觉奇观。如果夸张说开场赛车看尿了，那么大胆致敬闪灵就是跪着看尿，就凭这段就值得刷三遍巨幕！史匹堡成功书写致80-90年代流行游戏音乐电影文化的情书，层出不穷的彩蛋让我等迷宅爽翻，更是以“玫瑰花蕾”梗表达男人对错失友情爱情的忏悔，探讨游戏与现实的重心。虽剧情略俗但仍五体投地佩服！,2018-09-21 15:04:25.062124,1
159,1362694044,1,Mr.Z,4920389,133,4,2018-04-23 10:02:45,二次元和三次元第一次这么完美无缝的链接，看得我热血沸腾的，唯一，可能就是剧情稍微单一了一小点儿~,2018-09-21 15:04:25.067346,1
160,1350234340,1,肖恩恩恩恩肖,4920389,25,5,2018-03-31 19:30:56,"也，太，好，看，了，吧！这才是技术，剧情，情怀，应有尽有的电影啊！现实与虚拟的关系如此容易拍歪，连这块都能挑不出毛病。PS，IOI这种烧钱和攀比的游戏思路，是映射哪些没有游戏本心的公司呢？╮(￣▽￣"")╭",2018-09-21 15:04:25.072393,1
161,1352063621,1,尉迟上九,4920389,32,3,2018-04-03 22:45:31,因《闪灵》带给我的短暂快感多加一星，半个游戏咖表示有些get不到点，花哨和酷炫之下还是好莱坞换汤不换药的那一套，整体有一锅乱炖的赶脚，话说看别人玩得巨嗨怪没意思的，某天要真能带上VR进入大爱的任何一部电影的情节或场景中亲身体验和实践玩上一把，那才过瘾。高达出现的一瞬间，集体卧槽了。,2018-09-21 15:04:25.076709,1
162,1333747817,1,冷月心,4920389,23,5,2018-03-30 23:51:32,超级好看！准备二刷！,2018-09-21 15:04:25.081552,1
163,1350071665,1,drunkdoggy,4920389,30,5,2018-03-31 14:38:00,“有人把《战争与和平》读出了肥皂剧的味道，而有人看着口香糖上的说明就悟出了宇宙的奥秘”,2018-09-21 15:04:25.085566,1
164,1350385189,1,丧失书宇兽,4920389,30,5,2018-03-31 22:54:29,网恋的故事 卧槽,2018-09-21 15:04:25.090225,1
165,1350654340,1,刮刮油,4920389,37,5,2018-04-01 12:18:01,梗太多……,2018-09-21 15:04:25.095267,1
166,1349484283,1,纤纤,4920389,38,3,2018-03-30 13:49:04,被过誉的电影，有好有坏，尚不足以封神。,2018-09-21 15:04:25.100007,1
167,1350374775,1,世界尽头,4920389,55,5,2018-03-31 22:44:01,看电影的过程中真的就感觉自己在打游戏，它的主题是游戏，全片的关键也是游戏里的通关和彩蛋。看完真叫人大呼过瘾，欲罢不能。好想游戏再来一局，看来要二刷了。,2018-09-21 15:04:25.105012,1
168,1350252093,1,死鬼,4920389,50,5,2018-03-31 20:00:31,"牛逼的导演就真的能把一个简单老套的故事拍出极致的浪漫感 让你一边猜到剧情的发展的同时一边无法自拔地深深地被打动
真的太好看了 真的太精彩了！！！
我真的觉得不去看会是有生之年的遗憾！
斯皮尔伯格怎么这么牛逼啊！！！
刷个十遍我都不嫌多！！！",2018-09-21 15:04:25.109829,1
169,1351323729,1,巴伐利亞酒神,4920389,32,4,2018-04-02 14:24:54,玩梗儿怎么是俗套呢，梗儿是文化，文化是沉淀，沉淀是情怀，情怀是让自己永远热泪盈眶的人和物。那个70多岁的老头尚且和他拍ET时一样童心未泯，你又有什么资格忘掉自己拯救世界的梦想呢？,2018-09-21 15:04:25.114874,1
170,1352297851,1,mumudancing,4920389,24,4,2018-04-04 12:50:06,技术是新的，创意是旧的。,2018-09-21 15:04:25.119765,1
171,1345239106,1,肥嘟嘟左卫门,4920389,41,4,2018-03-29 12:51:27,如果未来的游戏能做成这个样子，我倒宁愿在里面不出来了。尤其是还能亲历《闪灵》的经典桥段，可惜没买到杰克尼克尔森一家三口的版权。有哥斯拉高达Tracer双截龙与忍者蛙龟派气功，现在回想黑客帝国里的机器人其实很傻，干嘛做一个假的现实来囚禁人，做个这样乐不思蜀的世界轻松多了不是？,2018-09-21 15:04:25.124779,1
172,1351503871,1,Clarke,4920389,36,2,2018-04-02 21:06:41,不具有任何实践意义的结局，消解了前半程的热闹。叙述模式保守到吓人，青年白种男性与其他劣等性别和民族的人们一起完成了天选必胜之旅。拉鸡巴倒吧。你们说这是原著的锅？不不不，这是不吹不黑。,2018-09-21 15:04:25.128538,1
173,1350149062,1,sterdam,4920389,21,4,2018-03-31 17:01:27,设定有点新意，视觉有点爽到，剩下的，导演很老，故事很老套，价值观很老套，连配乐都是老套的。如果再剪短二十分钟，我会很情愿给四颗星。而现在，只能扭扭捏捏地给四颗星。看片时，感觉配乐的味道很熟悉，却又显然不是威廉姆斯的风格，最后看片尾字幕，原来是《阿甘正传》的Alan，都是老头子啦。,2018-09-21 15:04:25.132220,1
174,1349837337,1,陆冠均,4920389,40,5,2018-03-31 01:04:27,斯皮尔伯格这个年纪还能拍出这样的作品来，才有资格称得上是返璞归真,2018-09-21 15:04:25.136298,1
175,1351840984,1,小斑,4920389,18,5,2018-04-03 14:35:07,看！得！太！开！心！！了！！！,2018-09-21 15:04:25.141226,0
176,1022488291,1,文刀大土申,4920389,27,5,2018-03-30 23:19:01,还能说什么呢，改天二刷。,2018-09-21 15:04:26.342688,0
177,1354544888,1,陆钓雪的木乃伊,4920389,25,5,2018-04-07 20:02:19,但丁·斯皮尔伯格将古希腊-罗马的神话故事和中世纪传统的帕希法尔罗曼斯融合为一炉，成功达到了薄伽丘貌似寓教于乐实则宣扬享乐经验的文学精神，比较开心，多给一星。,2018-09-21 15:04:26.387435,1
178,1348336772,1,结冰,4920389,49,5,2018-03-28 00:19:24,不得了，斯皮尔伯格利用前沿科技打造了一部娱乐视觉大片，却没丢掉故事的情感内核。彩蛋一个接着一个，有一些些游戏梗没get到，但依然好看。,2018-09-21 15:04:26.402250,1
179,1350789212,1,熊阿姨,4920389,22,4,2018-04-01 16:33:03,对浸润在美国游戏文化里长大的人来说，这部片应该就是一种即将到来的真实世界。,2018-09-21 15:04:26.412401,1
180,1350553525,1,過期貓糧,4920389,28,4,2018-04-01 08:17:57,大龄死宅必看，秒秒钟都是成吨彩蛋，只恨电影没有暂停键。看到决战时从天而降的那位（就不剧透了），就好比我老婆看见金秀贤，激动得我简直要捂嘴痛哭！,2018-09-21 15:04:26.419993,1
181,1349691929,1,竹叶卷心,4920389,15,4,2018-03-30 21:31:59,还不错，虚拟与现实的结合，前半部分简直是特效的炫技。虚拟世界真的很有想象力。闪灵那段有点吓人和搞笑。,2018-09-21 15:04:26.424340,1
182,1348991955,1,赵启辰,4920389,32,5,2018-03-29 13:48:25,斯大叔这个年岁还能拍如此气质又情怀满满的片真是惊奇，致敬了多少款游戏和多少部电影已经数不清，融合了从六零后到九零后的情怀，没有任何导演能做到，商业电影的极致应该如此,2018-09-21 15:04:26.432559,1
183,1349768581,1,bibabo,4920389,32,5,2018-03-30 23:15:08,想象力和游戏万岁！索尼微软以及骨灰级的雅达利都齐了，任天堂是台词中被提到，主机阵营唯独少了昔日的世嘉，有点可惜。斯皮尔伯格真的太懂游戏和流行文化了，要说时代有什么不同，那就是小时候偷偷摸摸打游戏的人，现在有钱拍电影了,2018-09-21 15:04:26.437557,1
184,1350543539,1,夕梨,4920389,44,4,2018-04-01 07:27:48,不爱玩游戏，看之前还担心看不明白，结果出乎意料的好,2018-09-21 15:04:26.444427,1
185,1348333642,1,阿宇同学,4920389,38,5,2018-03-28 00:12:39,无尿点的好看，两个半小时恰到好处一点都不闷。虽然因为知识面的原因导致不能全部完美接梗，但是，完全不影响观影体验！大概是二次元和三次元人类能达成共识的一部电影。,2018-09-21 15:04:26.455374,1
186,1349677948,1,車神薛仔,4920389,56,3,2018-03-30 21:09:20,中间睡着几次，看完觉得还行。。闪灵那段比较牛逼。后段节奏有点崩,2018-09-21 15:04:26.460454,1
187,1349708357,1,五色全味,4920389,22,4,2018-03-30 21:56:13,迷影元素還是令人會心一笑的，尤其是《閃靈》重現和日本電影情懷，加一星。第三段又回到爆米花，打來打去看得好想睡覺。史屁飽還是太主流了，本質還是爆米花,2018-09-21 15:04:26.468838,1
188,1355482555,1,丁小云,4920389,19,4,2018-04-09 12:17:25,看完这部电影一周后再去想应该给这部电影打几星，估计会有很多人都会给本片少打一星乃至两星吧……,2018-09-21 15:04:26.474049,1
189,1354471781,1,袁长庚,4920389,16,4,2018-04-07 17:56:37,电子游戏世代的荷马史诗、劝善歌，价值观和手法都无甚新奇，但是游戏的这张皮真是精致如象牙微雕。看的时候特别感慨，这就是西方文化精英试图规劝下一代的努力，我们就造出杨永信这样的货么？,2018-09-21 15:04:26.482508,1
190,1353772865,1,般若儿,4920389,39,4,2018-04-06 17:33:44,特别精彩和刺激，尤其是闪灵的那段非常有代入感，游戏世界和现实生活的转换也很自然，导演和演员都很棒。就是有些部分看完后让人不太理解，这是一部值得多刷的电影。,2018-09-21 15:04:26.487153,1
