user_id,status,user_name,intro,followers,follow,watched_movies
stevecarell,1,基瑞尔,"但见新人笑 那闻旧人哭  Steven Lee  Nick Fitt Vadim Romanov  Dante Colle  Michael DelRayWoody Fox  Paul Walker  Landon Conrad  Mike DeMarko Brent CorriganSteve Carell Steve Carell Steve Carell 美好的事情说三遍微信号 吉尔伯在看剧  TelJunkie ❤️努力建起一份周推的美剧手册和纪录看剧的点点滴滴2018 8 17          ITS TIMINGThe OfficeParks   RecreationCommunity30 RockWill   GraceERThe West WingLaw   Order FranchiseFriendsGolden GirlsSaturday Night Live                     That s why I LOVE NBC在看 许鞍华Sally PotterDavid FincherLuca Guadagnino罗卓瑶Richard LinklaterJames IvoryDenis VilleneuveGillian ArmstrongNiki CaroBillie August",8355,73,2504
146031997,1,贺朝,一个无聊且无趣的人小众纪录片爱好者,151,88,1832
zhima12345,1,Keisuke,"忙成狗也要停下来看看电影 ",52,51,438
tan-mu,1,魏小河,"一条未知终点的河 日常读书写字睡觉 微信公众号 不止读书 微信号 buzhidushu                                我的书 独立日 用一间书房抵抗全世界 http   book douban com subject 26409799  读在大好时光 https   book douban com subject 26880812                               豆瓣小组 http   www douban com group 319828 小站 http   site douban com 215284  河上 跑偏团团长 魏小河 澹木 ",16600,432,1367
150207756,1,常言道,"爱读书 爱生活谢谢豆瓣 包容我所有的不开心和坏情绪 ",158,79,744
145790989,1,美神经,寄脱,112,96,669
1211567,1,羽川翼,,294,183,399
Colin_Wang,1,科林," 微信 colinwangxiaowen Instagram WANGCOLIN 微博 http   weibo com wangcolin 博客 http   i mtime com ColinWang  推特 http   twitter com Wang_Xiaowen 脸书 www facebook com colinwangxiaowen IMDb http   www imdb com user ur22865297  CC www criterion com my_criterion 95233 colin wang虽然有时会感到有些过分 以至伤害到了彼此 但我相信 随着时间的流逝 我们都会明白 爱是永远都没有过分的 即使我们可能因为爱而犯下一些错误 但也比什么都没为爱付出强 不是吗 生命总是给予我们许多机会 让我们重新开始 让我们从错误中吸取教训    暹罗之恋 不知道什么时候开始 我变成一个很小心的人 每一次穿雨衣 我都会戴太阳眼镜 你永远都不会知道什么时候会下雨 什么时候出太阳    重庆森林 无论自由相爱与否 人人死而平等 希望死亡不是你的终结 憧憬光明 就不会惧怕黑暗    颐和园 没人知道我们还有多少时间可活 别把时间浪费去哀伤那些不能改变的事    空战英豪 上帝会夺走你最珍爱之物 以此来警示你拥有的过多 I Wish I Knew",1623,332,1328
faceChrist,1,螃蟹|MMCDD,"MMCDD   Melbourne Muscle Car Daily DriverHi我是个喜欢写日志的奶爸 长居墨尔本 我的日志全是原创 转载请豆邮联系我 找我也是豆邮最快我会写一些关于 生活 汽车 游戏 篮球 旅游和一些杂七杂八的事情 我的篮球Podcast  状元秀 (有孩子后万年更新一次 http   www lizhi fm 1797161 ",18156,611,961
ballteda,1,掉线,"豆瓣的评星非质量评价 而是个人对电影的喜爱程度 用ABCD四个等级来给电影打分A [8 5分 10分]B [7分 8 5分 C [5分 7分 D [0分 5分 影评转载 约稿请先联系本人http   weibo com jiyouxiaoyi   个人微博 与电影无关用来唠嗑的小号 https   www douban com people straightman ",5783,0,2105
53644977,1,YthguaN,一个没有存在价值的人,514,371,6634
51610855,1,大赏考切侓即,"有缘遇者 非去来今",23534,266,99
a2.,1,Sismidnopin," 活著真好 好好活著  ",11,9,1544
christopherlin,1,安德烈大叔,"坚定刻在墓志铭上 约稿及瞎侃请推门Wechat lcd520123",5724,69,2265
china-undead,1,武侠小王子,"微博 http   weibo com goosses微信  goosees微信公众号 武侠小王子深度武侠电影史研究资深民国武侠书迷 悟空问答签约答主 深焦影评大赛评委 奇技淫巧 奇闻逸事 奇情艳侠 本人要价不低 请备好钱财 再来约稿 Blues   Bop  World Fusion  Dark Wave  Post RockHappy songs for happy people ",1383,266,3883
itzhaoxiangyu,1,心生,"豆瓣后进生 心生 即性 万果之因 心生 即新生 我之于明天 心生 即心声 吾口吾言 由心  新浪微博  迷影心生   http   weibo com 315720000  微信 cinexs 太多电影看了也没去标记看过 总不能把所有看过的电影都check一遍  索性就这样吧",9761,58,1694
abjkl,1,京客隆小丸子,"硬核时尚博主微信公共号 好物HAOWUID Agoodthing微博  克隆小丸子",34822,1575,834
159189859,1,林妖,生命中不可承受之轻,132,77,888
ljgyhj,1,易老邪," 一品带刀影迷 三流影视编剧 ",27811,423,5079
cliffx,1,范克里夫大尉,"不要紧 等下说 来一局昆特牌吗 ",5498,88,426
Gawiel,1,Gawiel,"Sigmund Freud  Michel Foucault  Judith Butler             不患人之不己知 患不知人也             "How to translate the word  destiny  into Existentialism?" It s a fundamental choice that you keep making                    many tears are shed which flow only because crying is sometimes easier than contemplation      Kracauer "The Little Shopgirls Go to the Movies"",11773,429,1376
2083441,1,玉笔书生,"安分 安定 安心",44,34,380
babulliu,1,把噗,"时间是最伟大的谜 公众号 阿玛柯德 空间 影像 电影的未来 https   read douban com ebook 29552602 ?dct w type publish dcc 29552602 dcm douban dcs updates书评 影评约稿请豆油 ",11566,210,3493
hansean,1,求学镜,"一种信步漫游或驾车逡巡的节奏 是那些有时间和雅兴去思考 冥想 体验和讲述的人的节奏 不交换真实个人信息 ",1827,155,2564
Zizou_Vam,1,托尼·王大拿,"个人主页  http   t cn RUpUeAb※ ※ ※往下看往下看再往下看真乖※ ※ ※",3058,237,3993
pigeye,1,皮革业,"微信公共号 高冷门诊部 highgossip http   weibo com pigeye ",6737,65,3976
isotherm,1,玄辂,"红气球 高领毛衣 草地上的桌布 煎蛋 雪花 阳光下仰天张嘴睡觉的小仓鼠 台风天的收音机 阴天的室内游泳池 午夜的红绿灯 牛仔裤上发白的部分 咸饼干 蜂蜜茶 木柄刀叉勺 吐司 覆盆子果酱 拼图 平装书 橡皮泥 连指手套 比萨上的奶酪 汤里的西红柿 山茶花 机械手表 空球场 一个人的电影 橘子果冻 彩色铅笔  排骨汤 看微波炉里的面条转圈 风筝 溜溜球 玩具火车头 樱桃味沐浴液 厚毛巾热水流过手或从头上冲下 暴风雨里紧挨着一起摇晃的树  蜂蜜色的阳光洒在草地上 钓鱼 水库边 风过松木林 骑车过大桥 生人勿近      Låt den rätte komma in大象              Elephant断背山          Brokeback Mountain魂断威尼斯  Death in Venice 浮生一日      Life in a Day黑暗骑士      The dark knight教父前两部穆赫兰道      Mulholland Dr 秒速五厘米  秒速5センチメートルDavid Fincher除 心理游戏 和 异形3 以外的所有作品Jodie Foster Ayase Haruka  Jessica ChastainXavier Dolan Tom Hardy  Ryan Gosling本人接受吃狗肉 自己不吃  吃香菜 不接受吃野生动物 包括鱼翅和蛇肉 豆腐脑吃咸的 汤圆和月饼只吃甜的 粽子甜咸都吃 西红柿炒鸡蛋放糖取关请随意",7653,293,2081
longzheking,1,汪金卫,"长久以来这里一直是空白的 不知道说什么 现在关注的人逐渐多了 就简单介绍一下吧 居住帝都的影迷一枚 前巴塞电影资深编辑 台北金马影展第三届亚洲电影观察团成员 每看一部电影都有在豆瓣写150字短评的习惯喜欢大银幕观影 喜欢买票进影院享受大银幕效果 新片能不看资源就不看 所以直到现在也还没看 八恶人 ~摊手  任性时可以为了看电影而放弃工作 为了看电影可以买张去台北的机票抬腿就走 在影院看个昏天黑地 讨厌不文明观影行为 随身携带小激光笔 专治屏摄玩手机 2011年看电影278部 2012看电影348部 2013看电影454部 2014看电影394部 2015年看电影352部 2016年看电影372部 2017年看电影404部 我的2016观影总结 https   www douban com note 600412295 2017观影总结 https   www douban com note 651690768 ",4002,118,3092
51415144,1,Mr.Z,"Zee   π",8840,1,142
60599665,1,肖恩恩恩恩肖,"微信公众号 肖恩恩恩恩肖的瓜子社(Sean_lalala)豆瓣是一个不断淬炼新的自我的地方  相貌一般 身材一般 发量一般 才华一般 但比较好cue   by real 小川的评价"答应我 无论你对此生的决定为何 一定要真诚地对待自己 "   卧虎藏龙  复仇不需要别人相信 一个人 一把枪 足矣    邪不压正 ",15415,282,271
yuchishangjiu,1,尉迟上九,"一个冷门的公号 yuchishangjiuhttp   i mtime com shangjiu  shangjiumovie 126 com当生活变得又痛苦又让人厌倦的时候 死亡就会前来哄你睡去 一睡不醒  杰克 伦敦最欣赏的导演 基耶斯洛夫斯基简单记录 不忘初心 人生就是一种以苦难为主的修行",14355,128,1698
shirleyly,1,冷月心,"又技术又文艺 又流氓又清纯 又S又M 又高雅又拜金 又知识分子又家庭主妇 又萌又腐 又雷又囧 会编程的文艺女 学数学的女流氓 简而言之  不靠谱大龄女青年 缺羊症重度患者 银他妈症重度患者 精神激励来自杨洋 精神支柱来自银他妈 花痴 取向正常 外貌协会终生会员 美少年控 大叔控 讨厌小孩 自己家的除外 长得漂亮的除外 喜欢追喜欢的人 不喜欢被不喜欢的人追 深刻认识并实践着 贱是human nature"这一真理 ",327,236,833
drunkdoggy,1,drunkdoggy,"裁云折鹤反抗时间http   drunkdoggy com",6010,462,663
89098041,1,丧失书宇兽,rua,7529,157,61
LordBean,1,刮刮油,"我 榴莲 我所有的谦虚都是假的 我所有的赞赏都是真的 在这个大家都努力的想喂别人喝鸡汤的年代 我却要刮刮油呢 用我的视角观察着生活 并努力记住它的温暖 待我老后 用来泡脚 我的日记 广播大概都是真实发生的 所以 我不是段子手 生活才是 PS 虽没有什么才华 但不支持任何形式不打招呼未经许可的转载 如果您给我发送了包括但不限于转载 拍摄 策划等内容的豆油而我没有回 说明我并不会授权 谢谢 公众号 露脚脖儿   jiaoboer2016会发一些豆瓣以外的内容 微博 http   weibo com lordbean 微博号 挂挂釉豆邮有时会因判定规则收不到 如确实有事相商请注明何事加微信 guaguaoil  我不太聊天 请一定要注明何事  ",83355,253,332
158629236,1,纤纤,一个喜欢安静的简单人｡◕‿◕｡,100,171,574
156941004,1,世界尽头,,403,573,289
156928678,1,死鬼,"脾气非常的暴躁   ",286,416,135
darkwood,1,巴伐利亞酒神,"冰岛铁道部部长老挝海军总司令微博 http   weibo com ydqd公众号 齐栋的铁道旅行",23110,801,2733
mumudancing,1,mumudancing,"做衣服 写东西 ",62258,412,1569
alcudish,1,肥嘟嘟左卫门,"微信公众号 肥嘟嘟看电影(feidudumovie)肥嘟嘟走世界(feidudutravel)我已委托 维权骑士  http   rightknights com 为我的文章进行维权行动如需转载请前往 https   rightknights com material author?id 1047 获取合法授权",3028,145,1997
Clarke,1,Clarke,""Uneasy lies the head that wears a crown"跟 巧者劳而智者忧 是一个意思 指的是某种无法摆脱的境遇状况 性别男 请注明关注原因 需要被反关注的也请注明 不定期清除友邻综合症患者 非要关注的话请顺便推荐个靠谱友邻吧 ",73,46,1933
Uvo,1,sterdam,"我不管 我要去荷兰 ",20235,213,1986
157887545,1,陆冠均,"我 来 发 文 了 ",3012,3,89
petitespot,1,小斑,"此号行尸走肉中 只有短评 日记或长评请往博客博客 https   petitespot wordpress com 若无法访问 请爬墙微信号  littlespot711围脖 http   weibo com littlespot2010答匿名者问 http   ask fm littlespot专业 电信 >计算机 >数学职业 程序猿(java python c )属性 话痨同人女学院 Slytherin－－－－－－－－产品功能－－－－－－－非影评人 业余影迷是也 约正经稿可豆邮 公关稿就免了 －－－－－－使用前说明事项－－－－－－无政府自由主义泛神论者<  高亮给忠君 爱国 唯神主张者 互相拉黑硬道理 Love and peace 不文艺不清新二逼逻辑控<  加粗给银镯 圣母 非主流小盆友 关注友邻请小心 Live long and prosper <高亮>以下粉丝团体成员请勿关注最好拉黑  玉米 笔迷及其他所有选秀铁粉(姚贝娜 张杰) 李云迪先生的 女友们  林志颖先生父子任何一方的脑残粉  TFBoys的团粉或个人粉 特别是易烊千玺的 < 高亮>－－－－－－维护时注意事项－－－－－－想吵架可以 务必就事论事 扣帽子的 人身攻击的 动辄 不惮以最大的恶意揣测用心 的 或者在讨论过程中做出 你说话的口气肿么酱纸啦 嘤嘤嘤 动作的 一律拉黑 并终生禁闭 因为我不会管理黑名单 所以只有进没得出     ",13938,619,1759
88652488,1,文刀大土申,,6105,98,1646
ludiaoxue,1,陆钓雪的木乃伊,"À l ombre des jeunes filles en fleurs 诗歌 散文孔孟老庄荀 李白 曹雪芹 鲁迅 海子英美语言文学 德语 小说 戏剧 文论钱钟书 莎士比亚 陀思妥耶夫斯基 尼采 普鲁斯特 马尔克斯 村上春树文艺学文艺美学 哲学 古希腊语 拉丁语 法语 意大利语程朱陆王 柏拉图 但丁 黑格尔 诺瓦利斯 海德格尔 施特劳斯 伊格尔顿十三经 古典学 历史 中医张仲景 刘勰 杜甫 钱穆 金庸 亚里士多德 康德 彭波那齐比较文学 世界文学 翻译 诗学 电影  考研考博的问题请参见我的几篇日记 我能说的已经都说在里面了 实在是没有精力时间每天重复回复大家过于雷同的问题 望理解 看到豆油和评论就直接说看我个人主页说明啦 最后说一句 读书纯靠花时间读 语言纯靠坚持每天都学 哪有捷径啊 谁也不是个傻子啊 有梦想的人比你想象的多 有梦想且努力到死的人比你想象的少 ",6435,215,905
caiyanbin,1,结冰,"http   instagram com jabintsai自我成长要靠手淫 还有自我毁灭 ",1093,89,2162
auntbear,1,熊阿姨,"_____________________________↑注册时间绝对比你早 ",27094,286,970
catfoodcan,1,過期貓糧,"微博 http   weibo com catfoodcanxxx微信公众号 catfoodcan 皮那和勺子邮箱 catfoodcan outlook com                  皮鸭制造厂老厂长 ",27631,33,722
139406622,1,竹叶卷心,"没有世上说不清的是非 只有内心走不晚的轮回 白菜and毛豆and果冻",60,30,377
10345879,1,赵启辰," 河西走廊   重生 导演",3250,138,2143
bibabo8,1,bibabo,"著有 疯玩摄影 手机摄影达人速成  全网有售 公众号里见 bibabo8 美好事物普及研究所",21091,29,43
76287806,1,夕梨,,257,318,200
4573696,1,阿宇同学,"淡定 淡定 不然 喝杯红茶吧 ˊ __> ˋ ",22,150,1218
148060375,1,車神薛仔,"I m a creep  I m a weirdo ",5,7,120
wusequanwei,1,五色全味,普通影迷一枚,8591,321,4020
tiamat,1,丁小云,"公众号 丁小云 free2998 微博  丁小云 7天治愈拖延症 豆瓣阅读网址 http   read douban com ebook 393187 小云工作微信 xiaoyun1269 ",64360,702,525
yuanchanggeng,1,袁长庚,"PhD (Anthropology)南方科技大学社会科学中心教师讲台表演艺术家有一个荒草连天的微信公众号 yuancg27 千字纹 目前关心的问题 1  人类学理论与哲学对话游戏 2  二十世纪的世界 3   生命 的文化表征及其权力结构 4  被表达和想象的 中国  5  民族志  人 的可能和 日常 深渊 6   一切 激进理论 7  如何谈论 当代  亲密关系 空间 图像 赛博格和景观    8  大众文艺批评实践 9  后人类 post human  最想做的职业是足球评论员 使劲儿喊使劲儿闹 场上输赢与我无关墓志铭已经想好 重度文艺 轻度抑郁 温暖如炬 坚强如蛆天地有大义 人类有良心 无优于强于真理之物 权力无法战胜道义 利剑不能斩断思想                                                                    岩波书店 世界 创刊词如果每个人都是一颗小星球 逝去的亲友就是身边的暗物质 我愿能再见你 我知我再见不到你 但你的引力仍在 我感激我们的光锥曾彼此重叠 而你永远改变了我的星轨 纵使再不能相见 你仍是我所在的星系未曾分崩离析的原因 是我宇宙之网的永恒组成                                                                     科学松鼠会酗酒的时候 世界仍在继续 但酗酒的那一刻它不会迫在眉睫 不要尝试 既不要为了凯迪拉克而尝试 也不要为了创作或为了不朽而尝试 你要等 如果什么都没有发生 那就再等 我是个靠孤独过活的人 孤独之于我就像食物跟水 一天不独处 我就会变得虚弱 我不以孤独为荣 但以此为生 屋子里的黑暗对我来说就像阳光一样                                                                         布考斯基我要做的不过是每天早早起来 面对白纸或电脑空白的屏幕想办法把它填满 讲一个从未有人讲过的故事 让一位尚未存在的读者感到幸福                                                             加西亚 马尔克斯",17372,197,626
172417608,1,般若儿,或许我爱你,251,285,103
172421969,1,端木夜,"繁华凋零叶徒悲 凭栏独醉有谁怜",301,211,76
crankysophia,1,Syg❤️ZS,"Tottenham till I die (at least for now)Of all the teams in the Premier League why do I have to fell for Tottenham Hotspur? ",4783,159,1377
su27,1,su27根本就没有,"广播剧透实时取关 虽然我不敢关注你的剧透 但我誓死捍卫你剧透的权利 twitter   su27instagram   http   instagram com su27 北绿 SF fan   coder   liberal    我 豆瓣阅读   十地 2017科幻组征文  https   read douban com ebook 36165348   中间人 2015科幻组征文  https   read douban com ebook 14395975 ",27,757,1263
69646287,1,小步捯饬着,"我的灵魂 一半浮在空中 一半埋在土里",74,127,843
discon,1,Luke,"让人意外的人才不让人意外 ",317,479,1371
jianjiabailu,1,阿汤,既没有愁苦到足以成为一个诗人又没有冷漠到像个哲学家但我清醒到足以成为一个废人,1270,146,782
ryblur,1,拐了,"http   t sina com cn ryblur最闹心   ",1972,957,1691
61212508,1,明安,"微博 http   www weibo com 3320920910",53407,44,504
qsxiao,1,萧秋水,"藉贯 山东曲阜现居 广东深圳曾居 江苏苏州毕业院校 青岛大学所学专业 旅游经济系涉外饭店管理从事行业 银行 ERP实施 ERP产品规划 知识管理 网络社区管理 投资现在从事 企业顾问 培训 在线教育 写作 旅行 摄影业务领域 知识管理 网络社区建设 项目管理 管理 网络营销 新媒体 微博微信营销 旅行摄影兴趣爱好 旅行 写作 摄影 读书 爬山 绘画 徒步 单车所著书籍  百问知识管理  微博控  微信控  名博是怎样炼成的  移动社交时代的互动搜索营销  超越对手 大项目售前售后的30种实用技巧  这一生 静待时光检验  用所有的存在与世界相会  有道云笔记 记录 成为更好的自己 在线课程  学会知识管理 让优秀成为习惯 http   m ximalaya com 16394884 album 5200130 微信营销 18招教你运营好微信公众账号 http   study 163 com course courseMain htm?courseId 718019 微博营销 微博赚钱十八式 http   study 163 com course courseMain htm?courseId 877010在行 http   www zaih com mentor 84766131 分答 搜索 萧秋水  已认证 微信公众号 萧秋水 qiushuixiao 微博  萧秋水格言 因为积极的价值标准和深度的思维认识让你静以观风云 帷幄视天下!",51449,474,445
vividtime,1,LORENZO," 荷•兰•人 手•写•我•心 在•路•上 G•A•Y 我这最好的东西应该是日记 影评 游记和吐槽广播中篇 浮城旧梦 已经在豆瓣阅读上架 https   read douban com ebook 30572460 我的博客 http   vividtime wordpress com我的小站 http   site douban com amsterdam影评精选　https   www douban com note 570110606我的文集http   www douban com note 130319258翻译记录http   www douban com note 132521201此去经年http   www douban com note 268124882　　原创作品未经允许不得在任何平台转载",22170,158,3163
colinpark,1,西帕克,"weibo http   weibo com colinparkI know it was you  Fredo!You broke my heart!You broke my heart!约稿请豆油~",5529,241,2535
Johnnight,1,斑陀螺,"美味不过豆浆 香甜不过百合 文青不如阿宅 舒服不如倒着 搬运自己感兴趣的ACG亚文化neta                                        Lofter  harubu lofter com个人照片存档Fanfou   斑陀螺负能量和 troll 饵食备份Pixiv  pixiv me johnnight个人心水收藏夹用Behance   Johnnight没有跳槽的打算时是懒于更新作品库的Twitter   Johnnight被墙后就只看不说新浪微博   斑陀螺J用来看高中同学晒女儿 ry",7748,352,286
42927631,1,所有团的团长,"朋友来做客请他吃块西瓜皮仇人来了冲他打个喷嚏万物皆有裂痕那是光照进来的地方                                 一个长得很丑的话唠 一年四季都可以一个人去吃火锅的吃货 一个纯粹的 脱离了高级趣味的逗比 已进化成为佛系老秃驴 工作狂 游戏狂 可以没日没夜的工作然后没日没夜的打游戏 超过10年 魔兽世界 史读书少 说话粗糙 谨慎关注 财经记者 以前搞能源 现在搞影视 一些自娱自乐但却都不擅长的兴趣爱好 看电影 摄影 足球 篮球 台球 骑行 做饭 爆裂鼓手 这个杀手不太冷 天使爱美丽 一代宗师 罗曼蒂克消亡史 国内比较喜欢的演员孙红雷王千源张震秦海璐桂纶镁小宋佳比较喜欢的颜高圆圆",4451,83,347
H1karu,1,H!karu,"blog地址 http   weibo com 1659203971instagram com h1karuldnLEO destroyer Je veux déjeuner par terre Comme au long des golfes clairs T embrasser les yeux ouverts Dans mon jardin d hiver Happiness ain t freeEverybody fights just like meBut I ve given up the ability to retreatThe Best Is Yet To Come我本浪人 爱听风中诗 Teenage DreamHeart of no whereA  jokerA smokerAnd I m a  midnight talkerA pickerA grinnerA loverAnd I m a sinner I understand your solitude I see your shadow I ll Be Your Mirror 出生在布鲁克林的1967年 摇摆在80的曼彻斯特你是去年冬天最后的异端又是最初的异端在今年春天随便给我说点什么吧  ",20040,269,1050
satan163,1,艾晨,"微博http   weibo com 678840714小号备份 https   weibo com 6513529382微信公众号 艾影晨光男的 泉州人 福州读书 工作12年 广东工作两年 2018年起在上海 日巨蟹 滥好人 月水瓶 超脱冷感 有一套自 奇 己 葩 的三观 金星也巨蟹 上升处女 毒舌 命主星水星 狮子 光明温暖 职业是写东西和剪视频 所以如果有这方面的合作 烦请带价豆油                      有趣自会关注 无聊爱咋咋滴 满地都是六便士 他却抬头看见了月亮 夜上浓妆 衣锦而行 去年今年无少年 这是一个流行离开的世界 但是我们都不擅长告别                                                                           米兰 昆德拉                     郑重声明 本人提供的所有影视作品链接均从网上搜集 纯为个人标注 方便下载而用 任何涉及商业盈利目的均不得使用 否则后果自负 任何分享者请感谢源上传者 本人无意贪功 特别感谢所有字幕制作者 对所有电影字幕制作者表示最大的敬意和感激 豆瓣分享出来的链接被豆娘发现都会被和谐 但是微博基本都还在 所以有需要的可以到微博自搜                      网站备份 预告片 https   www yugaopian cn http   moviesoon com trailers htmlhttps   teaser trailer com http   socang me http   www wwaaffxx com https   mmy la forum php慢慢游社区 剧http   www 13910 com u 1461689309 share http   www mytvbt net index php用声音感受生活 http   echo kibey com 影视工业网http   107cine com http   zhaiiker com http   halfcd net 高清迷 http   www hdmee me  zjq45http   www ilsasss com forum php 艾晨https   ec modengyingxiang com 3个需要购买的港台片网站影视168论坛http   www bbsys168 com forum php 豆瓣 艾晨港知堂http   www gztown com cn forum php zjq45石狮影视论坛http   www mndvd net  zjq45光合社 http   pssclub com forum php zjq45影知堂  www yztown cc 豆瓣 艾晨91日剧 http   www 91riju com 米饭网 暗夜祭司中国配音网 zjq4545 密码有大写字母 tlf 艾晨真好论坛 暗夜祭司https   chdbits co index php  zjq45http   www gyhj org forum php  zjq45稀有影视http   www ilsasss com forum php  艾晨http   bt f fans club  zjq45字幕网站http   www subom net https   www podnapisi net http   sub makedie me http   www zimuku net http   subscene com opensubtitles http   www opensubtitles org zhhttp   subhd com http   subsmax com https   avistaz to auth loginzjq45稀有电影http   www raremovie infowww pinkfilm cc美剧天天美剧 http   cn163 net 人人 http   www zimuzu tv ?_ 0 18435683410824488                     2015年观影十佳 不分国家 地区 海街日记 2015 K2 1991 百万美元宝贝 2004 未麻的部屋 1997 测试 2014 荒蛮故事 2014 安全至下 1923 天国车站 1984 老莫的第二个春天 1984 倒扣的王牌 1951 我的个人十佳 1 恋恋风尘2 洞 1960 3 爱 回家4 蓝色大门5 布达佩斯大饭店6 横道世之介7 阳光小美女8 伊莎贝拉目前喜欢的导演有 比利 怀尔德 森田芳光 朱塞佩 托纳多雷                      城市地图  福建不算 江西赣州广东 汕头 汕尾 梅州 潮州 河源 广州 深圳 佛山 惠州 珠海 东莞 增城 肇庆广西 南宁武汉长沙成都重庆昆明 丽江南京北京天津上海西安哈尔滨大庆漠河长春青岛金门杭州西塘海口徐州                     待续",12251,718,3343
158418708,1,红桃L,,2,0,56
128344869,1,吃瓜少年,世界那么大,82,81,547
kydest,1,席德,"毒舌而且有人类恐惧症 ",2789,112,1436
172453309,1,我要加油,,368,412,163
61215867,1,荆棘,"偶尔不潜水~ ",9,34,503
MeloTheFisher,1,烟波人长安,"如果不知道怎么称呼 请喊我 长安君  微信公众号 搜changan_1990 不带句号 微博http   weibo com u 2128084581在那里是个话唠 出了两本书了 我和喵 都很想你 https   book douban com subject 27008379  我有个恋爱想和你谈下 http   book douban com subject 26384985 曾是寂寥金烬暗 断无消息石榴红 人生到处知何似 恰似飞鸿踏雪泥 泥上偶然留指爪 鸿飞那复计东西 只要好玩儿 什么都写 豆邮接受约各种稿子 没啥毛病 就是写得慢点儿 写不出来还可能会装死 慎约 见笑 ",66936,630,1101
ofo,1,冰山李,今天这人生笑笑干杯拜拜飞快而永远,12291,132,3852
ruwang,1,沈入忘,"微博→ http   weibo com u 1750784514刻章写字才是正经事努力向民间艺人发展园艺工人是毕生梦想万物皆有裂痕 那是光进来的地方 想着我 我将是太阳 我睡着了就变成了一个蘑菇 醒了就变成一只瓢虫 觉得很幸福  人时已尽 人世很长 我在中间应当休息 可求的只有你自己 你要俯下身去 朝着幽暗深处的自己伸出手去  有的时候我真觉得全世界都像海上撞沉了船 最要紧的还是救出自己 定制淘宝地址 http   dou bz 0bDVH6",27652,385,259
rakumm,1,匡匡," 著作 长篇小说 七曜日   广西师大出版社专栏集 许多美好的仗 仍需从头打过  现代出版社 译著  怪谈 奇谭 [日] 小泉八云    上海译文出版社 胚胎奇谭  [日] 山白朝子    世纪文景出版机构 一幅画开启的世界  [日] 高畑勋    浦睿文化 静人日記   [日] 天童荒太    上海文艺出版社 世界最美的书店  [日] 清水玲奈    北京出版集团 装帧之美  [日] 铃木成一    中信出版社 濒死之眼  [日] 东野圭吾    上海译文出版社 汉方小说  [日] 中岛玳子    上海译文出版社 阎魔  [日] 中村文    上海译文出版社 设计与死   [日] 黑川雅之    中信出版社 我爱器皿   [日] 祥见知生      广西师大理想国 夜空总有最大密度的蓝色 [日]最果夕日 世纪文景 成为星辰或野兽的季节  [日]最果夕日 世纪文景 壁橱里的小千代  [日 ] 荻原浩    九久读书人 微信公众号 匡匡长短说  ID raku Furiosa   新浪微博 http   t sina com cn raku 妞博专栏 http   www niubo cc column raku  匡匡小组 http   www douban com group 229586  匡匡小站 http   site douban com 106601  下厨房 http   www xiachufang com cook 10095876  blog地址 http   raku blogcn com 你必仰起脸来毫无斑点 你也必坚固 无所惧怕 你必忘记你的苦楚 就是想起也如流过去的水一样 你在世的日子 要比正午更明 虽有黑暗 仍像早晨 向外看的人终将做梦 向内看的人都要觉醒                卡尔 荣格在这条路上走下去 明珠会交到我手中                杰克 凯鲁亚克",17576,223,3851
putengfei,1,大燕威王~扑腾,"稿奴 书痴 非唯物论者 算命的 但别以为我不会骂街 欣赏 求同存异  踢馆抬杠找存在感 教我做人 给我上课的 甚至出口成脏的 一律拉黑 被拉黑或被双取关的 一定是以上原因  人际尊重是教养 不懂 就给我滚出去 维护良性的舆论环境要靠各位有教养的人 谢谢  非激进人士 但支持女权主义 公众号 大燕威王府 dayanweiwangfu 历史 社会 日常迷信的集散地 有节操卖身 偶尔发广告 不卖清高人设  接受媒体有偿约稿 转载请付费 公众号转载需给作者开赞赏 转载前请豆油 每篇文章被转载程度不同 有的是被买断的  批八字不免费 需提前预约 工作忙时不接 出生时间不准不接 莫强人所难 不陪聊 不面基  不免费做生活及心理咨询 不免费做学术探讨 一封豆油三百 陪聊人生一小时五百 发了这方面豆邮没有得到回复 勿怪  纯伸手党类型的豆邮 恕不回复 因工作忙 豆邮回的慢 望理解~取关请双向 谢谢 ",23237,1985,1691
131953600,1,今夕何夕,,252,473,218
Hamlet-Luang,1,大时代·歌姬,"指梦为马                       电影 是给眼睛吃的冰淇淋 是给心灵坐的沙发椅 ",23372,465,1286
