cid,status,user_name,movie_code,votes,rate_stars,date,content,add_time
1351129508,1,左胸上的吸盘,4920389,17,3,2018-04-02 01:57:29,勉强及格。和慧在影院看的第一部片子。主线架构很俗了，寂寞有钱人的动机就是让别人去了解他，有点苦涩有点浅薄，这个层次连《海贼王》都比不上啊。全片精华是拿第一把钥匙的飞车戏，除了不少电影彩蛋在镜头上也有游戏感；以及最后召唤大军，缭乱的游戏人物里，钢铁巨人联合高达大战哥斯拉。别的无甚观,2018-09-21 15:04:28.382766
1350036544,1,草威,4920389,21,4,2018-03-31 13:29:46,1.退一步海阔天空；2.人最舍不得的是未能实现的愿望；3.最爱玩的人能有最多收获。斯皮尔伯格讲童心还是有一套。,2018-09-21 15:04:29.086560
1349510693,1,思郁,4920389,24,5,2018-03-30 14:53:42,太牛逼了，好莱坞第一大佬的称呼不是吹的，这就是写给自己电影生涯的一封情书，迷影者才会享受这美好的过程。,2018-09-21 15:04:29.108273
1348087387,1,瓦力,4920389,24,4,2018-03-27 15:14:55,这是资深电影电玩动漫迷的《达芬奇密码》+《黑客帝国》，也是史上彩蛋最多的电影，有IMAX加持戴上眼镜那刻就沉浸“绿洲”了，沉浸感超强，不过哈利迪谜题改得比原著还简单说不过去，只有主角牛逼其他玩家都是傻逼么...没看过《闪灵》没玩过相关游戏的观众会少一些乐趣。绿洲绝对是“奶头乐”的终极载体,2018-09-21 15:04:29.114981
1351822246,1,顾俏乜,4920389,12,5,2018-04-03 13:51:01,相当燃相当热血的一部片子。,2018-09-21 15:04:29.120292
1350425540,1,唐小万,4920389,18,3,2018-03-31 23:40:10,每年公司都要让我们做一个信息安全测试，其中一条就是千万不要把密码抄在纸上。,2018-09-21 15:04:29.124361
1349844116,1,大瘦瘦,4920389,41,3,2018-03-31 01:19:25,泼点冷水吧，我想我看完的震撼程度不如当年玩的金庸群侠传吧,2018-09-21 15:04:29.129216
1349819847,1,PomBom,4920389,18,5,2018-03-31 00:32:37,看完胸中有千言万语，一时也难以尽吐，只是走出影院，迎着回家路上的夜风，想到那句“谢谢你来玩我的游戏”，还是忍不住流泪。斯导已经七十二岁了，但这部电影让我觉得，他就是那个我从很小的时候就开始一直盼着的，理想中的最好的朋友。,2018-09-21 15:04:29.134321
1349876938,1,Ravan,4920389,39,3,2018-03-31 04:05:21,真的高达大战哥斯拉不常见的，能把烂剧本拍成这样斯皮尔伯格也是牛逼了,2018-09-21 15:04:29.139246
1354695507,1,注销,4920389,11,3,2018-04-07 23:11:02,不是科幻电影，没有任何世界观的贡献。Z手捧金蛋问哈利迪你是角色还是活人，只是再问一遍耶稣是神还是人。最高潮是坏到极致的大反派被主角一滴眼泪感化，更不用提剧本其他的槽点和俗套。斯氏自己的电影里前五也排不进去。如果这样的埋梗技术也要大呼小叫，那么看今敏得备两瓶速效救心丸吧？,2018-09-21 15:04:29.144125
1350934583,1,苹果派,4920389,46,4,2018-04-01 20:49:19,被闪灵吓到了，游戏玩的少，有些梗没get到，片子确实很酷炫。男主帅点就更好了。,2018-09-21 15:04:29.148965
1350781603,1,欢乐分裂,4920389,14,4,2018-04-01 16:18:32,非游戏控达成大银幕实战经验，在高度视效的世界里体验异次空间，VR化的现实在游戏里的倒映；各种梗眼花缭乱，van  helen热血开场，beegees撩人，JD惊鸿一瞥，高达赛高，最提神的当然是闪灵之复现，满身惊栗；“谢谢你们玩我的游戏”，回归现实也有温暖的拥抱。,2018-09-21 15:04:29.154020
1360720256,1,炫3D,4920389,10,4,2018-04-19 17:13:20,很新鲜的创意，身临其境的感觉，这就是斯皮尔伯格的电影,2018-09-21 15:04:29.158668
1351077818,1,舟菖蒲,4920389,15,4,2018-04-01 23:57:28,朋友曾说诗词的本质是“用典”。看完这部电影我觉得，游戏、网络论坛、以及所有亚文化中的玩儿梗本质上和用典是一回事，只有玩梗才可以保持与历史、传统的接续和对话，从而树立自身的边界。而如果没有这种接续和边界，无论流行文化还是古典文化，都将不复存在。,2018-09-21 15:04:29.163657
1351063304,1,Vamei,4920389,12,5,2018-04-01 23:37:46,梗都看不完,2018-09-21 15:04:29.168660
1350877247,1,陈哈,4920389,11,4,2018-04-01 19:15:25,内核是好莱坞大片百年不变的三观正。有人认为斯皮尔伯格开创了电影未来的拍法，我觉得没有，此片有创新，但创新不是发明，创新是将现有元素重新组合。也有人因为观众一边倒的好评而带着排斥情绪看片，刻意打低分，我觉得除了影响自己心情应该没有其他好处了，反正别人没损失。,2018-09-21 15:04:29.173721
1349336034,1,有心打扰,4920389,17,4,2018-03-30 04:03:38,影片实在太可恶了，它一层层挖开我的梦，电影、动漫、游戏...我想起了大学在宿舍里一个人在深夜里看《闪灵》，想起了中学时候看高达，也想起了小时候跟朋友在玩任天堂...在高潮迭起时，泪流满面。,2018-09-21 15:04:29.178650
1353319694,1,邓若虚,4920389,15,4,2018-04-05 23:26:36,斯皮尔伯格顺手提高了爆米花电影的入门标准——爆米花电影要拍得这样过瘾，才能算是良心之作嘛。斯皮尔伯格今年 72 岁了，72 岁的老头能把这些眼花缭乱的东西玩得这么溜，真是给这个世界增添了不少安全感。有人以这种方式来聊“死亡”这件事，也真够任性和别出心裁。如果库布里克还活着，会怎么样呢。,2018-09-21 15:04:29.183552
1349804356,1,银色bullet,4920389,19,5,2018-03-31 00:06:59,上线防沉迷系统你敢信？,2018-09-21 15:04:29.188471
1343975686,1,余小岛,4920389,23,5,2018-03-29 22:40:02,虽然彩蛋多到根本来不及反应，错过了很多惊喜，但只要有那一段完美还原的《闪灵》就足够了。斯皮尔伯格用这种方式把他的偶像库布里克放进自己的电影，不愧是是头号迷弟。以及电影比小说好太多，不仅仅是影像上的视觉奇观，三个钥匙的冒险游戏以及最后的结局都有意义得多。“感谢你玩我的游戏。”,2018-09-21 15:04:29.193301
1354211726,1,xxxx,4920389,30,5,2018-04-07 09:31:01,游戏与电影的结合，特效很赞，IMAX看会更棒，好看,2018-09-21 15:04:29.198233
1340001567,1,搬砖侠,4920389,26,5,2018-03-28 12:57:44,除了震撼想不到别的形容词，应该会成为《阿凡达》那样划时代的科幻经典巨制吧，电影本身就是一场跨越游戏、电影、ACG等现代流行文化的巨型彩蛋，高达大战机械哥斯拉、街霸守望先锋真人大乱斗、阿基拉横冲直撞GTA、金刚巨兽怒火街头，另外反派boss的设定怎么这么像国内某鹅厂大佬呢，连公司名都叫lol啊,2018-09-21 15:04:29.837595
1363844943,1,李小丢,4920389,11,4,2018-04-25 16:57:08,作为呆在Jewnicorn这艘幽灵船上的女孩，观影体验是TSN《社交网络》才是最大的彩蛋，绿洲创始人Haliday和自己合伙人Morrow的相知-决裂-悔恨，以致于将这份悔恨化为玫瑰花蕾的心意，让人不由幻想扎克伯格年老的时候会不会在Facebook上留下一朵怀念Wardo的玫瑰花蕾，怀念他曾经有过的，唯一的朋友。,2018-09-21 15:04:29.910301
1348795976,1,冰心锁,4920389,32,5,2018-03-29 00:07:11,死肥宅，日呆，美分，二次元的狂欢,2018-09-21 15:04:29.916915
1349567648,1,火星制造,4920389,44,2,2018-03-30 16:58:48,俗套的故事，不如阿凡达体验好。,2018-09-21 15:04:29.921480
1349550260,1,文森Vincent,4920389,24,3,2018-03-30 16:21:48,大概我这样悲观的人并不适应观看此类纯粹以情怀和想象力堆砌的电影，它由内而外散发着某种激烈而虚幻的喧腾，而我却期待影片现实部分以《千钧一发》的悲伤式呈现。快餐时代的集体命运是在喧腾结束的那刻迎来无尽的空虚感，抽离本片煽动的种种情绪后，观众同样会迎来属于他们自己的呆滞时刻。★★★,2018-09-21 15:04:29.926025
1350154170,1,特立独行的猪,4920389,36,3,2018-03-31 17:09:46,为什么分那么高，感觉就是一般好看啊,2018-09-21 15:04:29.930922
1351540623,1,水田英松,4920389,15,3,2018-04-02 22:10:29,我最讨厌的游戏就是带激光的游戏；我最讨厌的电影就是带激光的电影。,2018-09-21 15:04:29.935960
1349675238,1,斯齊佐飛力尼克,4920389,14,4,2018-03-30 21:04:46,情怀玩到极致，娱乐大片玩到极致！Simon Pegg怎么只混了个这么酱油的角色！哭！,2018-09-21 15:04:29.940670
1350637324,1,葫芦娃是麦霸,4920389,8,5,2018-04-07 02:14:50,太好看了!值得二刷三刷!另外，里面的反派我觉得又怂又懵有点搞笑是怎么回事,2018-09-21 15:04:29.945425
1350887996,1,等一个人,4920389,14,5,2018-04-01 19:34:37,看之前完全没抱期待，结果在电影院里泪崩，不是感动的，是找彩蛋眼睛痛。,2018-09-21 15:04:29.949888
1352249398,1,Mr.Charles,4920389,15,4,2018-04-04 10:54:58,感谢你的电影 成为我人生的一部分,2018-09-21 15:04:29.955042
1352487507,1,godannar,4920389,7,3,2018-04-04 19:42:14,点成不了线,2018-09-21 15:04:29.959590
1349217076,1,寒枝雀静,4920389,28,3,2018-03-29 22:17:16,D/致敬之外的文本内核单薄甚至矛盾，把剧作推向极端、直接探讨虚拟内的虚拟而非虚假正能量更能够达到应有的反思。但实际上技术＋情怀＋陈旧故事的结合下，反思或攻壳式的升华都很难达成。骨架血肉如此再多堆砌式致敬也只是加剧好莱坞式空洞＋底层革命骗局。华丽运镜美术加分。为本叔爆灯保留及格！！！,2018-09-21 15:04:29.964626
1354299183,1,德川咪咪,4920389,22,5,2018-04-07 12:43:44,"体验很爽，核心老派。曾经和刘宇昆聊起过科幻作者对未来世界的态度。他写过意识上传的题材，人类文明用一管灯泡的能量就能维持。老派的人会本能地反感，但对于新人类而言一切都是自然的。所以，“周二周四关闭绿洲”只是老派人类的愿景，就像每周两天全世界断网一样不可能。",2018-09-21 15:04:29.969004
1345083958,1,阿子-,4920389,10,5,2018-03-30 15:30:06,献给游戏宅的颂歌，但是又很巧妙地提醒了断网的重要性……玩过的游戏太少，有些梗get不到。不过不妨碍我把3D眼镜哭花了（消毒眼镜真的重要）。史皮堡这一套就是我的type，无法抵抗！最大槽点是一部讲彩蛋的电影，没！有！彩！蛋！,2018-09-21 15:04:29.974598
1350769901,1,三七莲华,4920389,17,4,2018-04-01 15:57:36,梗多于剧情的片儿。我大概不是目标观众所以看得不太激动。,2018-09-21 15:04:29.980077
1349341972,1,Lycidas,4920389,15,3,2018-03-30 05:34:43,3.5 前两关超精彩，rylance恍如孩童化身般存在，时光倒流的造梦愿望，极其动人。可惜到了最后一关仿佛用尽招数，虽然强行埋梗仍乐此不疲，但打群架还是落回了中二俗套（现在流行青少年统治世界？）老斯还是时刻不忘政治正确和喊口号，尴尬死了。日本小哥哥好好看！二刷减分，经不起细看。,2018-09-21 15:04:29.987303
1352508095,1,菠菜,4920389,17,3,2018-04-04 20:21:37,高达出来还是蛮燃的，但是这些关卡和游戏公司。。。真是感觉他们没有见过我天朝各类玩家啊。,2018-09-21 15:04:29.992856
1351995506,1,知念侑李,4920389,40,4,2018-04-03 20:43:46,虽然get不到太多彩蛋。但是依然觉得很爽的一部片子。票价值了。,2018-09-21 15:04:29.997353
1350948452,1,pluto早上好,4920389,40,3,2018-04-01 21:10:16,真的过誉了,2018-09-21 15:04:30.003593
1349804833,1,张春[阿卡纳],4920389,17,5,2018-03-31 00:07:44,赞爆,2018-09-21 15:04:30.728242
1349324371,1,罗汗,4920389,14,5,2018-03-30 02:20:17,一首流行文化的最强赞美诗。,2018-09-21 15:04:30.733754
1349220166,1,qw0aszx,4920389,18,4,2018-03-29 22:22:16,本质只有三星的片子，靠塞梗的观感直接拉到四星水准估计也仅此这片了吧，还原《闪灵》的段落直接预订年度影视十佳段落之一，真的是爽飞 7.6分★★★★,2018-09-21 15:04:30.738761
1352174539,1,.L.,4920389,14,2,2018-04-04 06:03:46,乱炖而已,2018-09-21 15:04:30.743850
1349307281,1,楊不歡,4920389,14,5,2018-03-30 01:04:09,這種電影簡直是SiFi geek的埋梗天堂，我中二的前男友應該很喜歡，這可能是第一部我看到那麼多不合情理的弱智情節還打五星的電影，看懂梗的笑到爆炸,2018-09-21 15:04:30.747847
1350482619,1,灰土豆,4920389,12,4,2018-04-01 01:03:38,还真是…除了彩蛋啥也没有啊……,2018-09-21 15:04:30.752897
1350369889,1,JulyChan,4920389,21,5,2018-03-31 22:38:47,2018年引发颅内高潮的第一剂春药。走着进去，跪着出来，时刻担心自己心梗。观影时旁边密集安插各种能GET到梗的迷影患者，黑暗中素不相识的SOULMATE。电影音乐游戏动漫……人类对无用之物的热爱可真幸福啊：爱上一个认真的消遣，爱到后来就用它续命。,2018-09-21 15:04:30.757544
1353039083,1,富贵儿,4920389,15,2,2018-04-05 17:43:21,情节太老套，看得睡过去了。,2018-09-21 15:04:30.762117
1349630763,1,瓜瓜饼饼,4920389,35,4,2018-03-30 19:31:50,全程充满着意外，无处不在的惊喜与反转。,2018-09-21 15:04:30.767021
1353486173,1,冰红深蓝,4920389,16,5,2018-04-06 09:03:24,1.史上首部“元彩蛋”级电影，互文引用大拼贴，探讨记忆与童年一如凯恩的玫瑰花蕾。2.故事架构同主角名——德语文学经典中赢得圣杯堡抱得美人归的Parzival。3.最爱终结者2和改写闪灵的彩蛋，以及挂掉后的金币雨。4.文本简浅，整体上是一部狂欢式的怀旧游戏电影，感谢永远的老顽童斯皮尔伯格~（8.8/10）,2018-09-21 15:04:30.771551
1344117388,1,蚂蚁没问题,4920389,10,5,2018-03-30 15:22:25,这也是我们所有玩家、影迷的玫瑰花蕾啊,2018-09-21 15:04:30.776319
1349707397,1,[已注销],4920389,14,5,2018-03-30 21:54:49,全世界死肥宅联合起来！,2018-09-21 15:04:30.781164
1351436850,1,麻油叶,4920389,17,3,2018-04-02 18:37:39,可能是我不够合群。。。,2018-09-21 15:04:30.785511
1349548378,1,Thor(in)Asgard,4920389,4,4,2018-03-30 16:17:22,像我这种游戏废柴，一定不会希望生活在这种虚拟现实里……不过运动量如此之大的游戏，倒是可以避免变成“肥”宅,2018-09-21 15:04:30.790282
1348516149,1,CyniCyniCyniC,4920389,17,5,2018-03-30 17:09:00,又臭又长的结局也无碍它直接预定2018最好看的商业大片之位吧，《闪灵》那段我和同学尖叫+笑到飙泪。,2018-09-21 15:04:30.795241
1352262802,1,撕撕撕,4920389,13,3,2018-04-04 11:22:15,典型的创意一时爽，套路火葬场。讲真，对找梗这么热衷去看同人就好了啊，一部电影最大的意义是梗也太悲哀了吧。消费情怀这事的前提如果不建立在情怀，那就只剩消费了，最终的情怀/价值观导向还是沉迷游戏不如回归现实…亚文化电影落在了真·主旋律（问号脸,2018-09-21 15:04:30.800323
1353372835,1,崇子,4920389,13,4,2018-04-06 00:25:28,五人组里去掉一个日本武士，换成一个中国仙人该多好玩～嘻嘻嘻～,2018-09-21 15:04:30.805353
1350276906,1,暹罗copen,4920389,11,5,2018-03-31 20:38:47,身为老男孩在电影院里泪流满面，谢谢所有曾陪伴过我的游戏电影和音乐。,2018-09-21 15:04:30.810091
1351218949,1,申公豹,4920389,10,3,2018-04-02 10:24:02,听说只要不是五分就会被开除宅籍？也对，谁要我是冻鳗小白呢，我啊，可是完全看不懂梗呢,2018-09-21 15:04:30.814496
1348121660,1,白猿,4920389,29,3,2018-03-27 16:38:32,即使基友情深、情怀满满，但仅靠屌丝逆袭的网文套路，仍旧让我无法说服自己放弃逻辑，当然看个特效看个梗还行，就别要自行车了…,2018-09-21 15:04:30.819344
1349719509,1,介意,4920389,7,3,2018-03-30 22:12:29,"見證工業史之躍進以及lazy writing之固化（stop saying rosebud""!!!）。整部電影不斷再說：Writers"," suck it. We don’t need you no more."""
1350323653,1,猪大腿,4920389,7,5,2018-03-31 21:46:03,对我来说最大的彩蛋居然是在《与莎莫的五百天》里出现过的片尾曲。另外“请勿在周二安排任何社交活动”简直应该写在人际交往守则的第一页。,2018-09-21 15:04:31.529821
1351188991,1,更深的白色,4920389,12,4,2018-04-02 09:07:19,故事其实有点弱，太经不起推敲了。但是讲的真好，那些起伏小扣子大回转，能一直把观众控制在情绪里，这就是工业大师啊！而且能看出他是真的热爱那种明亮的价值观，也就真有感染力，这就是所谓真诚的导演吧！,2018-09-21 15:04:31.537243
1350399035,1,苏瑾深,4920389,25,5,2018-03-31 23:10:08,顶级享受，集游戏、动漫、影视、科幻、电子乐大成的视听盛宴。1、我从未想过这辈子我还会在电影院重温一次《闪灵》，而且是近乎VR体验的还原度极高的《闪灵》；2、高达出现的一瞬间，我高潮了；3、钢铁巨人掉到岩浆之前竖大拇哥的时候，第二次高潮来了。,2018-09-21 15:04:31.541987
1351185817,1,撒旦君,4920389,13,4,2018-04-02 08:57:16,大龄死宅顶级毛片,2018-09-21 15:04:31.546826
1346341136,1,seabisuit,4920389,15,5,2018-03-29 23:52:21,我在影院中发出惊叹声最多的一次观影，成瘾患者激动不已鸡皮疙瘩爆起，各种梗知道的少情节有毛病都没问题跟着嗨就是了，三刷起步不能放过完全沉浸进去被游戏毁灭的世界。电影的几大功能，斯皮尔伯格是少有的能把商业和严肃的题材都拍成经典的大师，小男主开始扮相真像导演年轻时但后来成汤姆哈迪了,2018-09-21 15:04:31.551274
1349677959,1,水豚,4920389,14,5,2018-03-30 21:09:21,夹带私货的导演可真屌啊,2018-09-21 15:04:31.556359
1351672331,1,豆瓣浅度用户,4920389,7,3,2018-04-03 05:43:58,Two hours of my life I will never get back.,2018-09-21 15:04:31.561408
1349701653,1,执麦者,4920389,16,5,2018-03-30 21:46:36,一部近乎完美的电影作品,2018-09-21 15:04:31.566297
1349678371,1,绿光,4920389,37,5,2018-03-30 21:10:06,跟风给个五星，不太愿意承认电影和游戏都是挺死宅的爱好，虽然确实很死宅，但是能在电影里找到这种认同感还是很有归属的事情。死宅很好啊，至少当别人不知道约翰修斯是谁，不知道玫瑰花蕾是什么鬼东西的时候你可以骄傲的会心一笑哈哈,2018-09-21 15:04:31.571384
948770250,1,方枪枪,4920389,15,5,2018-03-31 20:12:59,三幕戏，每一幕都出彩，高达和续命那两个桥段一出，场内直接欢呼鼓掌，太牛逼了。哪里有压迫，哪里就有反抗。《圆梦巨人》只是个意外，在商业和艺术之间，斯皮尔伯格无疑是最游刃有余的那一位导演，不仅仅是直击观众内心，更是在挑战电影拍摄发展的可能性！姜桂之性，老而弥辣。PS:多的一星给情怀。,2018-09-21 15:04:31.575564
1350544299,1,猪老三,4920389,12,5,2018-04-01 07:32:17,奥森威尔斯万岁，库布里克万岁，斯皮尔伯格万岁，看完迫不及待想回家玩switch,2018-09-21 15:04:31.580461
1349877041,1,橙子,4920389,38,3,2018-03-31 04:06:31,可能是期待太高…故事背景挺新颖的 但是故事本身却有点老套 关于初心爱情友情遗憾什么的都没有打动到我 然后森崎温有点帅hhhhh,2018-09-21 15:04:31.585510
1352671227,1,默语生,4920389,8,4,2018-04-05 00:20:05,故事告诉我们，现充是冒充不了死宅的，脚本工作室是玩家共同的敌人，妹子如果玩鲁加体型又太技术宅是会被直男癌队友当哥们儿然后被女性角色横刀夺爱的……故事本身太过套路，有点浪费视听水准，与其告诫宅们去直面现实，不如告诉现充虚拟世界很重要，它让你没那么面目可憎呢。三星半。,2018-09-21 15:04:31.589228
1349459095,1,birds,4920389,14,4,2018-03-30 12:46:26,斯皮尔伯格可不是一位沾满铜臭的商人，他不仅在过去制造了、也对当下和未来的流行文化很是在意真正理解！普通玩家找刺激，高级玩家悟人生。“绿洲世界”空白如我，狂生羡慕！闪灵一段亮瞎狗眼，最终大彩蛋，从此称霸彩蛋界。,2018-09-21 15:04:31.592927
1352162572,1,喵咕兽,4920389,21,2,2018-04-04 02:50:46,其实就是一个老套的菜鸡主角走狗屎运打boss泡妹子的故事，只不过黏贴了很多fancy的外皮，教人觉得哇塞好酷炫！但是其实这样观影感觉极差，在电影院观赏的大家除了闪灵等几个不停强调出现的大IP之外是没有办法暂停来寻找梗的。用看似精心的外皮掩盖了毫无逻辑且后半开始就越来越无趣的剧情。,2018-09-21 15:04:31.596704
1348535118,1,赫恩曼尼,4920389,20,5,2018-03-31 21:56:03,确实很牛掰！！！无话可说的牛掰！,2018-09-21 15:04:31.600951
1349887724,1,无聊的人生,4920389,24,4,2018-03-31 06:38:16,好看呀全程高能，剧情不拖泥带水！,2018-09-21 15:04:31.604755
1349505553,1,Andor-Genesis,4920389,8,5,2018-03-30 14:40:56,ATARI 的强大广告片！～,2018-09-21 15:04:31.608479
1354936588,1,八贝勒爷,4920389,23,4,2018-04-08 12:32:22,很燃很炫，总体还不错，,2018-09-21 15:04:31.612151
1352729756,1,Iosefka,4920389,9,3,2018-04-05 03:24:59,本游戏宅单方面澄清：①电子游戏不是逃避现实的避难所，发泄不幸的垃圾桶，请给游戏最基本的尊重 ② 游戏宅不是看到流行文化梗就激动到失禁，自动奉上腰包，一被煽动就前呼后拥的NPC，请给电影最基本的尊重。2018年了，电子游戏还是loser聚集地的刻板印象，即使是Spielberg也不能免俗。,2018-09-21 15:04:32.846583
1349225043,1,SCIFI,4920389,14,5,2018-03-29 22:30:05,72岁的史匹堡证明自己依然是这个世界上最好的商业片导演,2018-09-21 15:04:32.951705
1350026343,1,竺.不二.哼哼,4920389,16,5,2018-03-31 13:08:54,★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★,2018-09-21 15:04:32.957058
1353752332,1,懒人的主,4920389,31,4,2018-04-06 17:00:52,如果以后的游戏真能这么高科技，估计全世界人民都得沉浸其中了，也是蛮可怕的，不过电影还是好看的。,2018-09-21 15:04:32.962933
1350399477,1,你大立,4920389,15,5,2018-03-31 23:10:40,世界pop culture大杂汇呜呜呜果然死宅千千万总有汇合点这片细节是不是一万个五十岁以上的宅男一起做的？看这个体会到了直男们看球的心情天知道我有多想包一场iMax邀请所有好朋友喝酒和抱着尖叫,2018-09-21 15:04:32.966925
1349858447,1,山人阿苍苍,4920389,11,5,2018-03-31 02:05:38,试问哪一个曾玩游戏看电影啃漫画读小说到废寝忘食的朋友不会被本片击中到热泪盈眶不能自已！？一个宅心中的世界是多么浩瀚啊，而一个宅对心中rosebud的执念却又是足以颠覆世界的，为宅感动为宅流泪。请问有生之年我能玩到OASIS这样的游戏吗？？？,2018-09-21 15:04:32.972277
1355537814,1,独占我的英雄,4920389,8,4,2018-04-09 14:25:39,好看，不能错过的精彩电影,2018-09-21 15:04:32.977084
1349124667,1,xxagnesxxx,4920389,19,5,2018-03-29 19:08:23,高达大战哥斯拉 亏Steven想的出来,2018-09-21 15:04:32.982369
1352948689,1,cs182,4920389,12,5,2018-04-05 15:15:33,剧情逻辑都很差，但是场面五星妥妥的~~~话说第一关的竞速游戏要不是主角光环相信没人能玩得过吧... ...,2018-09-21 15:04:32.987918
1349678429,1,奇夫,4920389,39,3,2018-03-30 21:10:11,有童心 但可能知道得太少 没那么触动到我,2018-09-21 15:04:32.992686
1345495097,1,Matchstick,4920389,23,4,2018-03-30 21:10:06,一场献给所有影迷和游戏迷的豪华盛宴，一顿让人忍不住尖叫的视觉大餐。老斯用这部充满活力和新鲜感的电影提醒着我们他依然是那个拍出E.T.的老顽童，并且还能紧跟时代步伐。对上世纪80年代以来ACG文化的频频致敬，配上经典的冒险故事表达的是无论科技如何进步都不忘初心，不忘真情的普世价值。,2018-09-21 15:04:32.997203
1350115263,1,雅典娜,4920389,7,4,2018-03-31 16:02:55,萤火虫出现的时机实在是太赞了！忍不住鼓掌了！！！,2018-09-21 15:04:33.001595
1354020453,1,451½°F™,4920389,10,1,2018-04-06 22:54:52,剧情陈旧，反派如同儿戏。讨好游戏屌丝们妄想打打游戏就改变世界的主题恶意得无以复加。堆砌彩蛋的做法无异与「春药式狂欢」，而对于国人，毫无游戏环境与文化语境的叫好，不过是种对于「反叛青春期」的缅怀，以及沦为「病毒营销」的奴隶。,2018-09-21 15:04:33.009906
1350836378,1,瑾朵朵,4920389,12,4,2018-04-01 17:58:17,实现了隔壁厅出现的高达没能动起来的遗憾。一个围绕彩蛋的电影本身没有彩蛋，希望能学一下隔壁厅的双彩蛋漫威,2018-09-21 15:04:33.016689
1349852523,1,猴猴塞不进裤子,4920389,12,5,2018-03-31 01:43:56,雾草！太好看了吧！！闪灵吓尿，高达鸡冻，铁巨人哭粗来！啊铁巨人！还有太多彩蛋数都数不过来_(:з」∠)_西蒙佩吉5颗星，整部我给100颗。,2018-09-21 15:04:33.022220
1353309239,1,丁丁虫,4920389,11,5,2018-04-05 23:15:37,剧情是有点弱但并不妨碍看得开心呀！而且这种开心并非必须要建立在各种梗的基础上,2018-09-21 15:04:33.026846
1348411921,1,獨孤島主,4920389,10,4,2018-03-28 09:10:56,老派白相宁,2018-09-21 15:04:33.031570
1350496982,1,黑狗成,4920389,7,4,2018-04-01 01:36:23,这个片版权费谈判是不是有单独部门。,2018-09-21 15:04:33.771135
1349671222,1,奥利,4920389,19,3,2018-03-30 20:57:36,迷影堆砌让影迷们的高潮，游戏情怀让玩者们的兴奋，同完满结局一起铸成某种虚幻，与之想回归的真实现实相矛盾，即便如此，也确实又看得到老斯原初的赤诚。,2018-09-21 15:04:33.851213
1353388382,1,Penina,4920389,33,5,2018-04-06 00:46:54,真正戳中我G点的，是那些数不过来的彩蛋大餐。它简直就是动漫迷和影迷的一场饕餮盛宴。,2018-09-21 15:04:33.863438
1350415404,1,Neroat,4920389,6,4,2018-04-01 17:00:10,一个人在影院看的，虚拟现实嘛，特效真是太精彩了，彩蛋好多！就是闪灵的片段有点吓人。就知道主角外挂会多一条命，只不过没想到莫罗就是馆长，五强的设定也非常不错，有点分不清艾奇是男是女，看到结尾出现导演斯皮尔伯格挺吃惊的，怪不得这么好看。影片立意回归现实，很不错，现实的绿洲是心中的爱。,2018-09-21 15:04:33.877198
1349481503,1,SingLesinger,4920389,8,5,2018-03-30 13:42:08,"Ultimate entertainment of the decade, embodying your widest dream about the future and your deepest nostalgia. Kneel for Spielberg.",2018-09-21 15:04:33.889297
1359551260,1,离净语,4920389,6,2,2018-04-17 01:06:22,一般来说最喜欢玩梗的都是b级片吧？大型kitsch。,2018-09-21 15:04:33.900923
1350795583,1,雙木,4920389,8,2,2018-04-01 16:44:35,一时爽快，反刍不耐。宅壳是挺美的，但对线上游戏的精华部分，小队间的通力合作或社区内面对困难的群策群力，都仅有简单粗暴的表现，对于游戏本身，又不断重复那一套陈腐的现充意识形态（辩真假，明轻重），面对被再造或创生的具体世界，可以以alter名之，但或许已不能再称其为虚或假。,2018-09-21 15:04:33.909971
1349216923,1,[已注销],4920389,17,5,2018-03-30 21:09:30,斯皮尔伯格从没让人失望过,2018-09-21 15:04:33.915120
1350558345,1,北,4920389,11,5,2018-04-01 08:36:12,72岁，仍然保持着一流的创造力与水准，永不落伍。,2018-09-21 15:04:33.920258
1350674254,1,emmmm,4920389,30,4,2018-04-01 12:57:08,作为一个既不是游戏宅也不是疯狂影迷的观影者，许多梗还是要额外做功课滴,2018-09-21 15:04:33.924887
1349511751,1,头你别疼了星人,4920389,13,5,2018-03-30 14:56:19,早上六点开始搬砖并推掉上午的所有事情就为了中午去看电影。太开心了，高达现身的时候全场（共四人，全部肥宅）鼓掌欢呼。,2018-09-21 15:04:33.930068
1347785574,1,人生啊地不熟,4920389,14,5,2018-03-26 22:23:43,超好看啊啊啊！画面太酷炫了！上一次这么嗨还是《阿凡达》 实在不敢想是70多岁斯皮尔伯格拍的 太超前了太先锋了太天马行空了 数不过来的致敬和彩蛋 出现高达的时候全场都鼓掌尖叫 内核更是讽刺了当下虚拟网络世界对人们现实生活和内心的影响 但虚拟世界再美好 也抵不过现实中好好吃一顿饭,2018-09-21 15:04:33.935968
1349717739,1,Jin Unrated,4920389,7,4,2018-03-30 22:10:00,应该拍三小时然后节奏再慢点，年纪大了气喘不过来,2018-09-21 15:04:33.940721
